,Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
1615,CHEMBL3144157,,0,541.57,1,2.72,4,Cl.Cl.O=C(NCCCNCCCCNCCCNC(=O)NCc1ccccc1)NCc1ccccc1,Inhibition,'>=',50.0,%,,,,UO_0000187,,,,,False,CHEMBL1119017,Inhibition of N-terminal histidine-tagged full length human recombinant LSD1 expressed in Escherichia coli BL2 (DE3) at 10 uM by chemiluminescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1155444,1,Scientific Literature,J. Med. Chem.,2010.0,None,
1616,CHEMBL3415552,,0,500.58,1,3.63,30,COc1cc(-c2nc(SCc3ccc(F)cc3)nc(NNC(N)=S)c2C#N)cc(OC)c1OC,IC50,'=',125025.9,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL4036634,Inhibition of LSD1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4033745,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,None,
1617,CHEMBL4093001,,0,288.28,0,2.50,4l,N/C(=N\O)c1ccc(/C=C/c2cc(O)c(O)cc2F)cc1,Inhibition,'=',90.1,%,,,,UO_0000187,,,,,False,CHEMBL4002889,Inhibition of recombinant full length LSD1 (unknown origin) expressed in Escherichia coli BL21 (DE) using H3K4me2 substrate at 10 uM by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4002561,1,Scientific Literature,Eur J Med Chem,2017.0,None,
1618,CHEMBL4099376,,0,365.85,0,3.16,14,CCCSc1nc(Oc2cccc(Cl)c2)c2nnn(CCO)c2n1,Inhibition,'=',15.7,%,,,,UO_0000187,,,,,False,CHEMBL3994445,Inhibition of full length recombinant LSD1 (unknown origin) expressed in Escherichia coli BL21(DE) at 10 uM using H3K4me2 as substrate by fluorescence assay relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3992565,1,Scientific Literature,ACS Med Chem Lett,2017.0,None,
1619,CHEMBL3347629,,0,621.14,2,10.86,189,CCNCCCCCCCCCCCCCCCCNC/C=C/CNCCCCCCCCCCCCCCCCNCC,IC50,'=',5000.0,nM,5.3,,,UO_0000065,8.53,0.16,-5.56,11.02,False,CHEMBL3390934,Inhibition of N-terminal His-6-tagged full length human LSD-1 expressed in Escherichia coli BL21 (DE3) using H3K4me2 peptide as substrate by Western blotting analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3390834,1,Scientific Literature,MedChemComm,2012.0,None,
1620,CHEMBL4205178,,0,343.38,0,2.95,4a,C/C(=N\NC(=O)CN[C@@H]1C[C@H]1c1ccc(F)c(F)c1)c1ccccc1,IC50,'=',201.23,nM,6.7,,,UO_0000065,19.5,0.37,3.75,12.52,False,CHEMBL4180198,Inhibition of LSD1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4177612,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,None,
1621,CHEMBL1795980,,0,275.3,0,3.36,"Figure3, R2C2",NC1CC1c1cc(F)cc(F)c1OCc1ccccc1,Ki,'=',2000.0,nM,5.7,,,UO_0000065,20.7,0.39,2.34,16.17,False,CHEMBL1799129,Inhibition of human LSD1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1795241,1,Scientific Literature,Bioorg. Med. Chem.,2011.0,None,
1622,CHEMBL3651599,,0,374.49,0,2.44,BDBM101286,CN1CCN(C(=O)CN[C@H]2C[C@@H]2c2ccc(-c3ccc(C#N)cc3)cc2)CC1,Ki,'=',27.0,nM,7.57,,218645,UO_0000065,20.21,0.37,5.13,12.75,False,CHEMBL3707803,Biological Assay: Biological assay using monoamine oxidase or LSD1.,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639147,37,BindingDB Database,,2013.0,None,
1623,CHEMBL3330343,,0,205.26,0,1.43,24,CCOC(=O)[C@]1(N)C[C@H]1c1ccccc1,FC,,,,,,Not Determined,,,,,,False,CHEMBL3388875,Inhibition of KDM1A in human NB4 cells assessed as increase in Gfi-1b mRNA expression at biochemical IC50 level incubated for 24 hrs by quantitative RT-PCR method,B,BAO_0000219,cell-based format,Homo sapiens,None,None,NB-4,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3351849,1,Scientific Literature,Eur. J. Med. Chem.,2014.0,CHEMBL3308423,
1624,CHEMBL1797639,,0,443.55,0,3.39,31,NC1CC1c1cccc(OCC[C@H](NC(=O)c2ccccc2)C(=O)NCc2ccccc2)c1,IC50,'=',2500.0,nM,5.6,,,UO_0000065,12.63,0.23,2.21,5.99,True,CHEMBL2173253,Inhibition of N terminal hexahistidine-tag recombinant human LSD1 expressed in Escherichia coli BL21 (DE3) using histone H3 peptide as substrate preincubated for 5 mins before substrate addition measured for 30 mins by microplate reader analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL2169811,1,Scientific Literature,Eur. J. Med. Chem.,2012.0,None,
1625,CHEMBL4520476,,0,288.35,0,4.21,4g,Nc1ccc(/C=C/c2ccc(O)c(-c3ccccn3)c2)cc1,Inhibition,'=',94.32,%,,,,UO_0000187,,,,,False,CHEMBL4310661,Inhibition of full length LSD1 (unknown origin) expressed in Escherichia coli BL21 (DE) at 10 uM using H3K4me2 peptide as substrate after 30 mins by fluorescence assay relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4308871,1,Scientific Literature,Bioorg Med Chem,2018.0,None,
1626,CHEMBL4448235,,0,314.35,0,0.81,L05,O=C(CCC1NC(=O)NC1=O)NCCc1c[nH]c2ccccc12,IC50,'=',210.0,nM,6.68,,,UO_0000065,21.24,0.40,5.87,6.48,False,CHEMBL4332927,Inhibition of human N-terminal GST-tagged LSD1 isoform2 (158 to end residues) expressed in Escherichia coli using methylated peptide as substrate preincubated with substrate for 15 mins followed by enzyme addition and measured after 30 mins by amplex red and horseradish peroxidase based fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4330120,1,Scientific Literature,Bioorg Med Chem Lett,2019.0,None,
1627,CHEMBL4466518,,0,290.32,0,3.73,3e,Oc1cccc(/C=C/c2ccc(O)c(-c3ncccn3)c2)c1,Inhibition,'=',20.18,%,,,,UO_0000187,,,,,False,CHEMBL4310661,Inhibition of full length LSD1 (unknown origin) expressed in Escherichia coli BL21 (DE) at 10 uM using H3K4me2 peptide as substrate after 30 mins by fluorescence assay relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4308871,1,Scientific Literature,Bioorg Med Chem,2018.0,None,
1628,CHEMBL4111335,,0,337.47,0,3.38,BDBM254597,NC1CCC(N[C@H]2C[C@@H]2c2ccc(OCc3cccnc3)cc2)CC1,IC50,'=',94.0,nM,7.03,,443271,UO_0000065,20.82,0.38,3.65,11.68,False,CHEMBL3887191,"Biological Assay: The compounds of the invention can be tested for their ability to inhibit LSD1. The ability of the compounds of the invention to inhibit LSD1 can be tested as follows. Human recombinant LSD1 protein was purchased from BPS Bioscience Inc (catalog reference number 50100: human recombinant LSD1, GenBank accession no. NM_015013, amino acids 158-end with N-terminal GST tag, MW: 103 kDa). In order to monitor LSD1 enzymatic activity and/or its inhibition rate by our inhibitor(s) of interest, di-methylated H3-K4 peptide (Anaspec) was chosen as a substrate. The demethylase activity was estimated, under aerobic conditions, by measuring the release of H2O2 produced during the catalytic process, using the Amplex Red hydrogen peroxide/peroxidase assay kit (Invitrogen).Briefly, a fixed amount of LSD1 was incubated on ice for 15 minutes, in the absence and/or in the presence of at least eight 3-fold serial dilutions of the respective inhibitor (e.g., from 0 to 75 uM, depending on the inhibitor strength). Tranylcypromine (Biomol International) was used as a control for inhibition. Within the experiment, each concentration of inhibitor was tested in duplicate. After leaving the enzyme interacting with the inhibitor, KM of di-methylated H3-K4 peptide was added to each reaction and the experiment was left for 30 minutes at 37° C. in the dark. The enzymatic reactions were set up in a 50 mM sodium phosphate, pH 7.4 buffer. At the end of the incubation, Amplex Red reagent and horseradish peroxidase (HPR) solution were added to the reaction according to the recommendations provided by the supplier (Invitrogen), and left to incubate for 5 extra minutes at room temperature in the dark. A 1 uM H2O2 solution was used as a control of the kit efficiency. The conversion of the Amplex Red reagent to resorufin due to the presence of H2O2 in the assay, was monitored by fluorescence (excitation at 540 nm, emission at 590 nm) using a microplate reader (Infinite 200, Tecan). Arbitrary units were used to measure level of H2O2 produced in the absence and/or in the presence of inhibitor. The maximum demethylase activity of LSD1 was obtained in the absence of inhibitor and corrected for background fluorescence in the absence of LSD1. The IC50 value of each inhibitor was calculated with GraphPad Prism Software.",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3886143,37,BindingDB Database,,2016.0,None,
1629,CHEMBL4111141,,0,443.56,1,5.16,BDBM254576,N[C@@H]1CCN(C2CCC(N[C@H]3C[C@@H]3c3ccc(-c4cccc(C(F)(F)F)c4)cc3)CC2)C1,IC50,'=',128.0,nM,6.89,,443250,UO_0000065,15.54,0.29,1.73,16.69,False,CHEMBL3887191,"Biological Assay: The compounds of the invention can be tested for their ability to inhibit LSD1. The ability of the compounds of the invention to inhibit LSD1 can be tested as follows. Human recombinant LSD1 protein was purchased from BPS Bioscience Inc (catalog reference number 50100: human recombinant LSD1, GenBank accession no. NM_015013, amino acids 158-end with N-terminal GST tag, MW: 103 kDa). In order to monitor LSD1 enzymatic activity and/or its inhibition rate by our inhibitor(s) of interest, di-methylated H3-K4 peptide (Anaspec) was chosen as a substrate. The demethylase activity was estimated, under aerobic conditions, by measuring the release of H2O2 produced during the catalytic process, using the Amplex Red hydrogen peroxide/peroxidase assay kit (Invitrogen).Briefly, a fixed amount of LSD1 was incubated on ice for 15 minutes, in the absence and/or in the presence of at least eight 3-fold serial dilutions of the respective inhibitor (e.g., from 0 to 75 uM, depending on the inhibitor strength). Tranylcypromine (Biomol International) was used as a control for inhibition. Within the experiment, each concentration of inhibitor was tested in duplicate. After leaving the enzyme interacting with the inhibitor, KM of di-methylated H3-K4 peptide was added to each reaction and the experiment was left for 30 minutes at 37° C. in the dark. The enzymatic reactions were set up in a 50 mM sodium phosphate, pH 7.4 buffer. At the end of the incubation, Amplex Red reagent and horseradish peroxidase (HPR) solution were added to the reaction according to the recommendations provided by the supplier (Invitrogen), and left to incubate for 5 extra minutes at room temperature in the dark. A 1 uM H2O2 solution was used as a control of the kit efficiency. The conversion of the Amplex Red reagent to resorufin due to the presence of H2O2 in the assay, was monitored by fluorescence (excitation at 540 nm, emission at 590 nm) using a microplate reader (Infinite 200, Tecan). Arbitrary units were used to measure level of H2O2 produced in the absence and/or in the presence of inhibitor. The maximum demethylase activity of LSD1 was obtained in the absence of inhibitor and corrected for background fluorescence in the absence of LSD1. The IC50 value of each inhibitor was calculated with GraphPad Prism Software.",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3886143,37,BindingDB Database,,2016.0,None,
1630,CHEMBL4087193,,0,394.53,0,4.32,25,CCCSc1nc(Sc2ccccn2)c2nnn(Cc3ccccc3)c2n1,Inhibition,'=',99.98,%,,,,UO_0000187,,,,,False,CHEMBL3994445,Inhibition of full length recombinant LSD1 (unknown origin) expressed in Escherichia coli BL21(DE) at 10 uM using H3K4me2 as substrate by fluorescence assay relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3992565,1,Scientific Literature,ACS Med Chem Lett,2017.0,None,
1631,CHEMBL4074390,,0,360.51,0,3.93,22,CCCSc1nc(Sc2ccccn2)c2nnn(CC(C)C)c2n1,Inhibition,'=',94.11,%,,,,UO_0000187,,,,,False,CHEMBL3994445,Inhibition of full length recombinant LSD1 (unknown origin) expressed in Escherichia coli BL21(DE) at 10 uM using H3K4me2 as substrate by fluorescence assay relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3992565,1,Scientific Literature,ACS Med Chem Lett,2017.0,None,
1632,CHEMBL2440537,,0,449.6,0,3.10,33,CC(C)(C)OC(=O)N1CCN(C(=S)SCc2cn(Cc3ccc(O)cc3)nn2)CC1,IC50,'=',70700.0,nM,4.15,,,UO_0000065,9.23,0.19,1.05,4.96,False,CHEMBL2443630,Inhibition of human recombinant LSD1 (157 to 852 aa) expressed in Escherichia coli BL21(DE) using H3K4me2 as substrate by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL2440118,1,Scientific Literature,J. Med. Chem.,2013.0,None,
1633,CHEMBL3920987,,0,374.45,1,5.09,BDBM254580,N[C@H]1CC[C@H](N[C@@H]2C[C@H]2c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CC1,IC50,'=',89.0,nM,7.05,,443254,UO_0000065,18.83,0.36,1.96,18.53,False,CHEMBL3887191,"Biological Assay: The compounds of the invention can be tested for their ability to inhibit LSD1. The ability of the compounds of the invention to inhibit LSD1 can be tested as follows. Human recombinant LSD1 protein was purchased from BPS Bioscience Inc (catalog reference number 50100: human recombinant LSD1, GenBank accession no. NM_015013, amino acids 158-end with N-terminal GST tag, MW: 103 kDa). In order to monitor LSD1 enzymatic activity and/or its inhibition rate by our inhibitor(s) of interest, di-methylated H3-K4 peptide (Anaspec) was chosen as a substrate. The demethylase activity was estimated, under aerobic conditions, by measuring the release of H2O2 produced during the catalytic process, using the Amplex Red hydrogen peroxide/peroxidase assay kit (Invitrogen).Briefly, a fixed amount of LSD1 was incubated on ice for 15 minutes, in the absence and/or in the presence of at least eight 3-fold serial dilutions of the respective inhibitor (e.g., from 0 to 75 uM, depending on the inhibitor strength). Tranylcypromine (Biomol International) was used as a control for inhibition. Within the experiment, each concentration of inhibitor was tested in duplicate. After leaving the enzyme interacting with the inhibitor, KM of di-methylated H3-K4 peptide was added to each reaction and the experiment was left for 30 minutes at 37° C. in the dark. The enzymatic reactions were set up in a 50 mM sodium phosphate, pH 7.4 buffer. At the end of the incubation, Amplex Red reagent and horseradish peroxidase (HPR) solution were added to the reaction according to the recommendations provided by the supplier (Invitrogen), and left to incubate for 5 extra minutes at room temperature in the dark. A 1 uM H2O2 solution was used as a control of the kit efficiency. The conversion of the Amplex Red reagent to resorufin due to the presence of H2O2 in the assay, was monitored by fluorescence (excitation at 540 nm, emission at 590 nm) using a microplate reader (Infinite 200, Tecan). Arbitrary units were used to measure level of H2O2 produced in the absence and/or in the presence of inhibitor. The maximum demethylase activity of LSD1 was obtained in the absence of inhibitor and corrected for background fluorescence in the absence of LSD1. The IC50 value of each inhibitor was calculated with GraphPad Prism Software.",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3886143,37,BindingDB Database,,2016.0,None,
1634,CHEMBL1215658,,0,443.55,0,3.39,181,N[C@@H]1C[C@H]1c1ccc(OCC[C@H](NC(=O)c2ccccc2)C(=O)NCc2ccccc2)cc1,IC50,'=',1900.0,nM,5.72,,,UO_0000065,12.9,0.24,2.33,6.12,True,CHEMBL3390917,Inhibition of N-terminal His-tagged human LSD-1 expressed in Escherichia coli BL21 (DE3) using H3K4me2 peptide as substrate peroxidase-coupled assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3390834,1,Scientific Literature,MedChemComm,2012.0,None,
1635,CHEMBL3216252,,0,459.51,1,1.53,11,CCNC(=O)NCCCNCCCCCCCNCCCNC(=O)NCC.Cl.Cl,Activity,'=',95.9,%,,,,UO_0000187,,,,,False,CHEMBL1119016,Inhibition of N-terminal histidine-tagged full length human recombinant LSD1 expressed in Escherichia coli BL2 (DE3) assessed as residual activity at 10 uM by chemiluminescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1155444,1,Scientific Literature,J. Med. Chem.,2010.0,None,
1636,CHEMBL3651120,,0,239.32,0,2.31,BDBM153443,Nc1ncccc1CN[C@H]1CC1c1ccccc1,IC50,'=',160.0,nM,6.8,,294682,UO_0000065,28.4,0.52,4.49,13.34,False,CHEMBL3705690,"Amplex Red Peroxide/Peroxidase-Coupled Assay: The compounds of the invention can be tested for their ability to inhibit LSD1. The ability of the compounds of the invention to inhibit LSD1 can be tested as follows. Human recombinant LSD1 protein was purchased from BPS Bioscience Inc. In order to monitor LSD1 enzymatic activity and/or its inhibition rate by our inhibitor(s) of interest, di-methylated H3-K4 peptide (Millipore) was chosen as a substrate. The demethylase activity was estimated, under aerobic conditions, by measuring the release of H2O2 produced during the catalytic process, using the Amplex Red peroxide/peroxidase-coupled assay kit (Invitrogen).Briefly, a fixed amount of LSD1 was incubated on ice for 15 minutes, in the absence and/or in the presence of various concentrations of inhibitor (from 0 to 75 uM, depending on the inhibitor strength). Tranylcypromine (Biomol International) was used as a control for inhibition. Within the experiment, each concentration of inhibitor was tested in triplicate.",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638785,37,BindingDB Database,,2015.0,None,
1637,CHEMBL3330343,,0,205.26,0,1.43,24,CCOC(=O)[C@]1(N)C[C@H]1c1ccccc1,IC50,'>',100000.0,nM,,,,UO_0000065,,,,,False,CHEMBL3388870,Inhibition of human recombinant KDM1A/CoREST expressed in Escherichia coli assessed as reduction in H2O2 release using synthetic mono-methylated H3-K4 peptide (21 amino acids) substrate by horseradish peroxidase coupled enzyme assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3351849,1,Scientific Literature,Eur. J. Med. Chem.,2014.0,None,
1638,CHEMBL4072444,,0,365.85,0,3.16,15,CCCSc1nc(Oc2ccc(Cl)cc2)c2nnn(CCO)c2n1,Inhibition,'=',11.38,%,,,,UO_0000187,,,,,False,CHEMBL3994445,Inhibition of full length recombinant LSD1 (unknown origin) expressed in Escherichia coli BL21(DE) at 10 uM using H3K4me2 as substrate by fluorescence assay relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3992565,1,Scientific Literature,ACS Med Chem Lett,2017.0,None,
1639,CHEMBL3330507,,0,376.87,1,5.14,7c,C#CCSc1nc(Nc2cccc(Cl)c2)c(C#N)c(-c2ccccc2)n1,IC50,'>',125000.0,nM,,Outside typical range,,UO_0000065,,,,,False,CHEMBL3420662,Inhibition of recombinant LSD1 (157 to 852) (unknown origin) transfected in Escherichia coli BL21(DE) by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3414475,1,Scientific Literature,J. Med. Chem.,2015.0,None,
1640,CHEMBL3415360,,0,374.88,0,2.55,6j,C#CCSc1nc(NNC(N)=S)c(C#N)c(-c2cccc(Cl)c2)n1,IC50,'=',3580.0,nM,5.45,,,UO_0000065,14.53,0.31,2.90,5.47,True,CHEMBL3420662,Inhibition of recombinant LSD1 (157 to 852) (unknown origin) transfected in Escherichia coli BL21(DE) by fluorescence assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3414475,1,Scientific Literature,J. Med. Chem.,2015.0,None,
1641,CHEMBL1797650,,0,2329.14,None,None,20,CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCNC/C=C\Cl)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)N)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)O,Kinact,'=',0.1,/min,,,,,,,,,False,CHEMBL1798575,Irreversible inhibition of LSD1,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL6136,Lysine-specific histone demethylase 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1795231,1,Scientific Literature,Bioorg. Med. Chem.,2011.0,None,
